"Row_ID","Order_ID","Order_Date","Ship_Date","Customer_Name","City","Ship_Mode","Customer_ID","Country","Segment","Sales","State","Postal_Code","Region","Product_ID","Category","Sub_Category","Product_Name"
"117","CA-2015-115259","25/08/2015","27/08/2015","Ryan Crowe","Columbus","Second Class","RC-19960","United States","Consumer","130.464","Ohio","43229","East","OFF-EN-10002504","Office Supplies","Envelopes","Tyvek  Top-Opening Peel & Seel Envelopes, Plain White"
"118","CA-2016-110457","2/3/2016","6/3/2016","Dave Kipp","Seattle","Standard Class","DK-13090","United States","Consumer","787.53","Washington","98103","West","FUR-TA-10001768","Furniture","Tables","Hon Racetrack Conference Tables"
"119","US-2016-136476","5/4/2016","10/4/2016","Greg Guthrie","Bristol","Standard Class","GG-14650","United States","Corporate","157.794","Tennessee","37620","South","OFF-BI-10003650","Office Supplies","Binders","GBC DocuBind 300 Electric Binding Machine"
"120","CA-2017-103730","12/6/2017","15/06/2017","Steven Cartwright","Wilmington","First Class","SC-20725","United States","Consumer","47.04","Delaware","19805","East","FUR-FU-10002157","Furniture","Furnishings","Artistic Insta-Plaque"
"121","CA-2017-103730","12/6/2017","15/06/2017","Steven Cartwright","Wilmington","First Class","SC-20725","United States","Consumer","30.84","Delaware","19805","East","OFF-BI-10003910","Office Supplies","Binders","DXL Angle-View Binders with Locking Rings by Samsill"
"122","CA-2017-103730","12/6/2017","15/06/2017","Steven Cartwright","Wilmington","First Class","SC-20725","United States","Consumer","226.56","Delaware","19805","East","OFF-ST-10000777","Office Supplies","Storage","Companion Letter/Legal File, Black"
"123","CA-2017-103730","12/6/2017","15/06/2017","Steven Cartwright","Wilmington","First Class","SC-20725","United States","Consumer","115.02","Delaware","19805","East","OFF-EN-10002500","Office Supplies","Envelopes","Globe Weis Peel & Seel First Class Envelopes"
"124","CA-2017-103730","12/6/2017","15/06/2017","Steven Cartwright","Wilmington","First Class","SC-20725","United States","Consumer","68.04","Delaware","19805","East","TEC-PH-10003875","Technology","Phones","KLD Oscar II Style Snap-on Ultra Thin Side Flip Synthetic Leather Cover Case for HTC One HTC M7"
"125","US-2015-152030","26/12/2015","28/12/2015","Alan Dominguez","Houston","Second Class","AD-10180","United States","Home Office","600.558","Texas","77041","Central","FUR-CH-10004063","Furniture","Chairs","Global Deluxe High-Back Managers Chair"
"126","US-2015-134614","20/09/2015","25/09/2015","Philip Fox","Bloomington","Standard Class","PF-19165","United States","Consumer","617.7","Illinois","61701","Central","FUR-TA-10004534","Furniture","Tables","Bevis 44 x 96 Conference Tables"
"127","US-2018-107272","5/11/2018","12/11/2018","Troy Staebel","Phoenix","Standard Class","TS-21610","United States","Consumer","2.388","Arizona","85023","West","OFF-BI-10003274","Office Supplies","Binders","Avery Durable Slant Ring Binders, No Labels"
"128","US-2018-107272","5/11/2018","12/11/2018","Troy Staebel","Phoenix","Standard Class","TS-21610","United States","Consumer","243.992","Arizona","85023","West","OFF-ST-10002974","Office Supplies","Storage","Trav-L-File Heavy-Duty Shuttle II, Black"
"129","US-2017-125969","6/11/2017","10/11/2017","Lindsay Shagiari","Los Angeles","Second Class","LS-16975","United States","Home Office","81.424","California","90004","West","FUR-CH-10001146","Furniture","Chairs","Global Task Chair, Black"
"130","US-2017-125969","6/11/2017","10/11/2017","Lindsay Shagiari","Los Angeles","Second Class","LS-16975","United States","Home Office","238.56","California","90004","West","FUR-FU-10003773","Furniture","Furnishings","Eldon Cleatmat Plus Chair Mats for High Pile Carpets"
"131","US-2018-164147","2/2/2018","5/2/2018","Dorothy Wardle","Columbus","First Class","DW-13585","United States","Corporate","59.97","Ohio","43229","East","TEC-PH-10002293","Technology","Phones","Anker 36W 4-Port USB Wall Charger Travel Power Adapter for iPhone 5s 5c 5"
"132","US-2018-164147","2/2/2018","5/2/2018","Dorothy Wardle","Columbus","First Class","DW-13585","United States","Corporate","78.304","Ohio","43229","East","OFF-PA-10002377","Office Supplies","Paper","Xerox 1916"
"133","US-2018-164147","2/2/2018","5/2/2018","Dorothy Wardle","Columbus","First Class","DW-13585","United States","Corporate","21.456","Ohio","43229","East","OFF-FA-10002780","Office Supplies","Fasteners","Staples"
"134","CA-2017-145583","13/10/2017","19/10/2017","Lena Creighton","Roseville","Standard Class","LC-16885","United States","Consumer","20.04","California","95661","West","OFF-PA-10001804","Office Supplies","Paper","Xerox 195"
"135","CA-2017-145583","13/10/2017","19/10/2017","Lena Creighton","Roseville","Standard Class","LC-16885","United States","Consumer","35.44","California","95661","West","OFF-PA-10001736","Office Supplies","Paper","Xerox 1880"
"136","CA-2017-145583","13/10/2017","19/10/2017","Lena Creighton","Roseville","Standard Class","LC-16885","United States","Consumer","11.52","California","95661","West","OFF-AR-10001149","Office Supplies","Art","Sanford Colorific Colored Pencils, 12/Box"
"137","CA-2017-145583","13/10/2017","19/10/2017","Lena Creighton","Roseville","Standard Class","LC-16885","United States","Consumer","4.02","California","95661","West","OFF-FA-10002988","Office Supplies","Fasteners","Ideal Clamps"
"138","CA-2017-145583","13/10/2017","19/10/2017","Lena Creighton","Roseville","Standard Class","LC-16885","United States","Consumer","76.176","California","95661","West","OFF-BI-10004781","Office Supplies","Binders","GBC Wire Binding Strips"
"139","CA-2017-145583","13/10/2017","19/10/2017","Lena Creighton","Roseville","Standard Class","LC-16885","United States","Consumer","65.88","California","95661","West","OFF-SU-10001218","Office Supplies","Supplies","Fiskars Softgrip Scissors"
"140","CA-2017-145583","13/10/2017","19/10/2017","Lena Creighton","Roseville","Standard Class","LC-16885","United States","Consumer","43.12","California","95661","West","FUR-FU-10001706","Furniture","Furnishings","Longer-Life Soft White Bulbs"
"141","CA-2017-110366","5/9/2017","7/9/2017","Jonathan Doherty","Philadelphia","Second Class","JD-15895","United States","Corporate","82.8","Pennsylvania","19140","East","FUR-FU-10004848","Furniture","Furnishings","Howard Miller 13-3/4 Diameter Brushed Chrome Round Wall Clock"
"142","CA-2018-106180","18/09/2018","23/09/2018","Sally Hughsby","San Francisco","Standard Class","SH-19975","United States","Corporate","8.82","California","94122","West","OFF-AR-10000940","Office Supplies","Art","Newell 343"
"143","CA-2018-106180","18/09/2018","23/09/2018","Sally Hughsby","San Francisco","Standard Class","SH-19975","United States","Corporate","10.86","California","94122","West","OFF-EN-10004030","Office Supplies","Envelopes","Convenience Packs of Business Envelopes"
"144","CA-2018-106180","18/09/2018","23/09/2018","Sally Hughsby","San Francisco","Standard Class","SH-19975","United States","Corporate","143.7","California","94122","West","OFF-PA-10004327","Office Supplies","Paper","Xerox 1911"
"145","CA-2018-155376","22/12/2018","27/12/2018","Sandra Glassco","Independence","Standard Class","SG-20080","United States","Consumer","839.43","Missouri","64055","Central","OFF-AP-10001058","Office Supplies","Appliances","Sanyo 2.5 Cubic Foot Mid-Size Office Refrigerators"
"146","CA-2016-110744","7/9/2016","12/9/2016","Helen Andreada","Pasadena","Standard Class","HA-14920","United States","Consumer","671.93","California","91104","West","OFF-ST-10003656","Office Supplies","Storage","Safco Industrial Wire Shelving"
"147","CA-2015-110072","22/10/2015","28/10/2015","Maureen Gastineau","Newark","Standard Class","MG-17680","United States","Home Office","93.888","Ohio","43055","East","FUR-FU-10000521","Furniture","Furnishings","Seth Thomas 14 Putty-Colored Wall Clock"
"148","CA-2017-114489","5/12/2017","9/12/2017","Justin Ellison","Franklin","Standard Class","JE-16165","United States","Corporate","384.45","Wisconsin","53132","Central","TEC-PH-10000215","Technology","Phones","Plantronics Cordless Phone Headset with In-line Volume - M214C"
"149","CA-2017-114489","5/12/2017","9/12/2017","Justin Ellison","Franklin","Standard Class","JE-16165","United States","Corporate","149.97","Wisconsin","53132","Central","TEC-PH-10001448","Technology","Phones","Anker Astro 15000mAh USB Portable Charger"
"150","CA-2017-114489","5/12/2017","9/12/2017","Justin Ellison","Franklin","Standard Class","JE-16165","United States","Corporate","1951.84","Wisconsin","53132","Central","FUR-CH-10000454","Furniture","Chairs","Hon Deluxe Fabric Upholstered Stacking Chairs, Rounded Back"
"151","CA-2017-114489","5/12/2017","9/12/2017","Justin Ellison","Franklin","Standard Class","JE-16165","United States","Corporate","171.55","Wisconsin","53132","Central","OFF-BI-10002735","Office Supplies","Binders","GBC Prestige Therm-A-Bind Covers"
"152","CA-2017-158834","13/03/2017","16/03/2017","Tamara Willingham","Scottsdale","First Class","TW-21025","United States","Home Office","157.92","Arizona","85254","West","OFF-AP-10000326","Office Supplies","Appliances","Belkin 7 Outlet SurgeMaster Surge Protector with Phone Protection"
"153","CA-2017-158834","13/03/2017","16/03/2017","Tamara Willingham","Scottsdale","First Class","TW-21025","United States","Home Office","203.184","Arizona","85254","West","TEC-PH-10001254","Technology","Phones","Jabra BIZ 2300 Duo QD Duo Corded Headset"
"154","CA-2016-124919","31/05/2016","2/6/2016","Stephanie Phelps","San Jose","First Class","SP-20650","United States","Corporate","58.38","California","95123","West","OFF-PA-10001950","Office Supplies","Paper","Southworth 25 perc Cotton Antique Laid Paper & Envelopes"
"155","CA-2016-124919","31/05/2016","2/6/2016","Stephanie Phelps","San Jose","First Class","SP-20650","United States","Corporate","105.52","California","95123","West","OFF-PA-10002254","Office Supplies","Paper","Xerox 1883"
"156","CA-2016-124919","31/05/2016","2/6/2016","Stephanie Phelps","San Jose","First Class","SP-20650","United States","Corporate","80.88","California","95123","West","OFF-ST-10001590","Office Supplies","Storage","Tenex Personal Project File with Scoop Front Design, Black"
"157","CA-2016-118948","28/05/2016","3/6/2016","Neil Knudson","Seattle","Standard Class","NK-18490","United States","Home Office","6.63","Washington","98105","West","OFF-AR-10001547","Office Supplies","Art","Newell 311"
"158","CA-2015-104269","1/3/2015","6/3/2015","Dave Brooks","Seattle","Second Class","DB-13060","United States","Consumer","457.568","Washington","98115","West","FUR-CH-10004063","Furniture","Chairs","Global Deluxe High-Back Managers Chair"
"159","CA-2017-114104","20/11/2017","24/11/2017","Nora Paige","Edmond","Standard Class","NP-18670","United States","Consumer","14.62","Oklahoma","73034","Central","OFF-LA-10002475","Office Supplies","Labels","Avery 519"
"160","CA-2017-114104","20/11/2017","24/11/2017","Nora Paige","Edmond","Standard Class","NP-18670","United States","Consumer","944.93","Oklahoma","73034","Central","TEC-PH-10004536","Technology","Phones","Avaya 5420 Digital phone"
"161","CA-2017-162733","11/5/2017","12/5/2017","Ted Trevino","Los Angeles","First Class","TT-21070","United States","Consumer","5.98","California","90045","West","OFF-PA-10002751","Office Supplies","Paper","Xerox 1920"
"162","CA-2016-119697","28/12/2016","31/12/2016","Eric Murdock","Philadelphia","Second Class","EM-13960","United States","Consumer","54.384","Pennsylvania","19134","East","TEC-AC-10003657","Technology","Accessories","Lenovo 17-Key USB Numeric Keypad"
"163","CA-2017-154508","16/11/2017","20/11/2017","Ruben Dartt","Carlsbad","Standard Class","RD-19900","United States","Consumer","28.4","New Mexico","88220","West","OFF-EN-10001990","Office Supplies","Envelopes","Staple envelope"
"164","CA-2017-113817","7/11/2017","11/11/2017","Max Jones","Seattle","Standard Class","MJ-17740","United States","Consumer","27.68","Washington","98115","West","OFF-BI-10004002","Office Supplies","Binders","Wilson Jones International Size A4 Ring Binders"
"165","CA-2015-139892","8/9/2015","12/9/2015","Becky Martin","San Antonio","Standard Class","BM-11140","United States","Consumer","9.936","Texas","78207","Central","OFF-AR-10004441","Office Supplies","Art","BIC Brite Liner Highlighters"
"166","CA-2015-139892","8/9/2015","12/9/2015","Becky Martin","San Antonio","Standard Class","BM-11140","United States","Consumer","8159.952","Texas","78207","Central","TEC-MA-10000822","Technology","Machines","Lexmark MX611dhe Monochrome Laser Printer"
"167","CA-2015-139892","8/9/2015","12/9/2015","Becky Martin","San Antonio","Standard Class","BM-11140","United States","Consumer","275.928","Texas","78207","Central","OFF-ST-10000991","Office Supplies","Storage","Space Solutions HD Industrial Steel Shelving."
"168","CA-2015-139892","8/9/2015","12/9/2015","Becky Martin","San Antonio","Standard Class","BM-11140","United States","Consumer","1740.06","Texas","78207","Central","FUR-CH-10004287","Furniture","Chairs","SAFCO Arco Folding Chair"
"169","CA-2015-139892","8/9/2015","12/9/2015","Becky Martin","San Antonio","Standard Class","BM-11140","United States","Consumer","32.064","Texas","78207","Central","OFF-AR-10002656","Office Supplies","Art","Sanford Liquid Accent Highlighters"
"170","CA-2015-139892","8/9/2015","12/9/2015","Becky Martin","San Antonio","Standard Class","BM-11140","United States","Consumer","177.98","Texas","78207","Central","OFF-AP-10002518","Office Supplies","Appliances","Kensington 7 Outlet MasterPiece Power Center"
"171","CA-2015-139892","8/9/2015","12/9/2015","Becky Martin","San Antonio","Standard Class","BM-11140","United States","Consumer","143.976","Texas","78207","Central","TEC-PH-10003931","Technology","Phones","JBL Micro Wireless Portable Bluetooth Speaker"
"172","CA-2015-118962","5/8/2015","9/8/2015","Chad Sievert","Los Angeles","Standard Class","CS-12130","United States","Consumer","20.94","California","90004","West","OFF-PA-10000659","Office Supplies","Paper","Adams Phone Message Book, Professional, 400 Message Capacity, 5 3/6” x 11”"
"173","CA-2015-118962","5/8/2015","9/8/2015","Chad Sievert","Los Angeles","Standard Class","CS-12130","United States","Consumer","110.96","California","90004","West","OFF-PA-10001144","Office Supplies","Paper","Xerox 1913"
"174","CA-2015-118962","5/8/2015","9/8/2015","Chad Sievert","Los Angeles","Standard Class","CS-12130","United States","Consumer","340.144","California","90004","West","FUR-CH-10003817","Furniture","Chairs","Global Value Steno Chair, Gray"
"175","US-2015-100853","14/09/2015","19/09/2015","Jennifer Braxton","Chicago","Standard Class","JB-15400","United States","Corporate","52.448","Illinois","60623","Central","OFF-AP-10000891","Office Supplies","Appliances","Kensington 7 Outlet MasterPiece HOMEOFFICE Power Control Center"
"176","US-2015-100853","14/09/2015","19/09/2015","Jennifer Braxton","Chicago","Standard Class","JB-15400","United States","Corporate","20.16","Illinois","60623","Central","OFF-LA-10003148","Office Supplies","Labels","Avery 51"
"177","US-2018-152366","21/04/2018","25/04/2018","Shirley Jackson","Houston","Second Class","SJ-20500","United States","Consumer","97.264","Texas","77036","Central","OFF-AP-10002684","Office Supplies","Appliances","Acco 7-Outlet Masterpiece Power Center, Wihtout Fax/Phone Line Protection"
"178","US-2016-101511","21/11/2016","23/11/2016","Joel Eaton","Newark","Second Class","JE-15745","United States","Consumer","396.802","Ohio","43055","East","FUR-CH-10004698","Furniture","Chairs","Padded Folding Chairs, Black, 4/Carton"
